prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
409.92,,6:49.92,0,SURICO Lorenzo,2004,AM,EUROATLETICA 2002,5 se- 2,Mariano Comense,2020-09-27,https://www.fidal.it/atleta/SURICO-Lorenzo/dq2RlZifa2Y%3D,https://www.fidal.it/societa/EUROATLETICA-2002/MI352
412.14,,6:52.14,0,NANNI Gianluca,2003,AM,RCF ROMA SUD,2 se- 1,Abbadia San Salvatore,2020-08-08,https://www.fidal.it/atleta/NANNI-Gianluca/f6yRk5alb2k%3D,https://www.fidal.it/societa/RCF-ROMA-SUD/RS195
414.67,,6:54.67,0,RIZZINI Andrea,2003,AM,ATL. RODENGO SAIANO MICO,6 su- 1,Milano,2020-09-05,https://www.fidal.it/atleta/RIZZINI-Andrea/dqqRl5qnbmk%3D,https://www.fidal.it/societa/ATL--RODENGO-SAIANO-MICO/BS319
415.78,,6:55.78,0,RIZZINI Andrea,2003,AM,ATL. RODENGO SAIANO MICO,3 se- 1,Chiari,2020-08-09,https://www.fidal.it/atleta/RIZZINI-Andrea/dqqRl5qnbmk%3D,https://www.fidal.it/societa/ATL--RODENGO-SAIANO-MICO/BS319
418.83,,6:58.83,0,SBORDONI Gabriele,2004,AM,FIAMME GIALLE G. SIMONI,3 su- 1,Roma,2020-07-19,https://www.fidal.it/atleta/SBORDONI-Gabriele/f6yRlJalbmQ%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
420.19,,7:00.19,0,CURCI Emanuele,2003,AM,RCF ROMA SUD,4 su- 1,Rieti,2020-10-04,https://www.fidal.it/atleta/CURCI-Emanuele/f6yRlJmmcGc%3D,https://www.fidal.it/societa/RCF-ROMA-SUD/RS195
420.7,,7:00.70,0,BERTANI Leonardo,2004,AM,FIAMME GIALLE G. SIMONI,4 su- 1,Roma,2020-07-19,https://www.fidal.it/atleta/BERTANI-Leonardo/f6yRlZWiamY%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
422.88,,7:02.88,0,SIMONE Emanuele,2003,AM,NUOVA ATLETICA ISERNIA,12 se- 2,Modena,2020-10-17,https://www.fidal.it/atleta/SIMONE-Emanuele/g6mRkpOjbWM%3D,https://www.fidal.it/societa/NUOVA-ATLETICA-ISERNIA/IS729
424.12,,7:04.12,0,FORESTI Francesco,2003,AM,ATL. BERGAMO 1959 ORIOCENTER,7 su- 1,Milano,2020-09-05,https://www.fidal.it/atleta/FORESTI-Francesco/dqmRmJOhbWQ%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-ORIOCENTER/BG003
424.36,,7:04.36,0,FORESTI Francesco,2003,AM,ATL. BERGAMO 1959 ORIOCENTER,7 se- 1,Mariano Comense,2020-09-27,https://www.fidal.it/atleta/FORESTI-Francesco/dqmRmJOhbWQ%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-ORIOCENTER/BG003
