prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
12:54.86,PERRINI Iolanda,1987,JF,ALTERATLETICA LOCOROTONDO,2 su- 1,Molfetta,2006-10-14,https://www.fidal.it/atleta/PERRINI-Iolanda/hKiSmZSla2M%3D,https://www.fidal.it/societa/ALTERATLETICA-LOCOROTONDO/BA089
12:53.94,SIVIERO Rita,1981,SF,ASSINDUSTRIA SPORT PADOVA,5 su- 1,Marcon,2006-05-20,https://www.fidal.it/atleta/SIVIERO-Rita/eKiRk5WfcWo%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
12:52.78,MASOUDI Naima,1988,JF,ATLETICA BRUGNERA FRIULINTAGLI,4 su- 1,Orvieto,2006-09-23,https://www.fidal.it/atleta/MASOUDI-Naima/eaqRkpifa2k%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
12:52.38,LOMUSCIO Roberta,1988,JF,A.S. OLIMPIA CLUB,3 su- 1,Molfetta,2006-05-20,https://www.fidal.it/atleta/LOMUSCIO-Roberta/hKiSmZiib2g%3D,https://www.fidal.it/societa/A-S--OLIMPIA-CLUB/BA015
12:52.34,CACCIN Marica,1971,SF35,ASSINDUSTRIA SPORT PADOVA,3 se- 1,Rosa,2006-06-28,https://www.fidal.it/atleta/CACCIN-Marica/eKiRkpKncGM%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
12:48.29,GARDA Elisabeth,1988,JF,UNIONE GIOVANE BIELLA,2 se- 1,Torino,2006-06-02,https://www.fidal.it/atleta/GARDA-Elisabeth/dKAAARk5ekcGo%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
12:48.21,ROSI Angela,1988,JF,ATL. STUDENTESCA CA.RI.RI,7 su- 1,Arzignano,2006-10-14,https://www.fidal.it/atleta/ROSI-Angela/f6iRl5OlbWU%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
12:47.36,LIONZO Chiara,1985,PF,ATL.VICENTINA,8 su- 1,Caorle,2006-09-23,https://www.fidal.it/atleta/LIONZO-Chiara/eKiRlJSfaWU%3D,https://www.fidal.it/societa/ATL-VICENTINA/VI626
12:46.37,MALPAGA Anneke,1988,JF,GS VALSUGANA TRENTINO,9 su- 1,Pergine,2006-09-23,https://www.fidal.it/atleta/MALPAGA-Anneke/d6iRkpmlcWc%3D,https://www.fidal.it/societa/GS-VALSUGANA-TRENTINO/TN104
12:45.56,CAGLIANI Monica,1981,SF,ATL. LECCO-COLOMBO COSTRUZ.,3 su- 1,Orvieto,2006-09-23,https://www.fidal.it/atleta/CAGLIANI-Monica/dquRkpWjbmc%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
12:44.20,SERRA Anna,1987,JF,FONDIARIA - SAI ATLETICA,8 su- 1,Rieti,2006-07-21,https://www.fidal.it/atleta/SERRA-Anna/f6iRlZeocWo%3D,https://www.fidal.it/societa/FONDIARIA-SAI-ATLETICA/RM131
12:44.18,CACCIN Marica,1971,SF35,ASSINDUSTRIA SPORT PADOVA,4 su- 1,Marcon,2006-05-20,https://www.fidal.it/atleta/CACCIN-Marica/eKiRkpKncGM%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
12:43.82,ARCO Katia,1978,SF,VIOLETTACLUB,1 su- 1,Reggio Calabria,2006-07-02,https://www.fidal.it/atleta/ARCO-Katia/hqiRkpShaGk%3D,https://www.fidal.it/societa/VIOLETTACLUB/CZ234
