prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
59.7,,59.70,0,CROCETTI Luca,1988,SM,ATLETICA FIRENZE MARATHON S.S.,1 su- 1,Sesto Fiorentino,2014-06-14,https://www.fidal.it/atleta/CROCETTI-Luca/faiRm5WkbWQ%3D,https://www.fidal.it/societa/ATLETICA-FIRENZE-MARATHON-S-S-/FI002
59.67,,59.67,0,DE CESARE Marcello,1974,SM40,POL. ROCCO SCOTELLARO MT,1 su- 1,Modena,2014-07-04,https://www.fidal.it/atleta/DE-CESARE-Marcello/hKiRkpKncWQ%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
59.65,,59.65,0,PISONI Nicolo',1991,SM,U.S. QUERCIA TRENTINGRANA,3 su- 1,Trento,2014-05-10,https://www.fidal.it/atleta/PISONI-Nicolo-/d6iRkpqhbGo%3D,https://www.fidal.it/societa/U-S--QUERCIA-TRENTINGRANA/TN109
59.63,,59.63,0,CROCETTI Luca,1988,SM,ATLETICA FIRENZE MARATHON S.S.,1 su- 1,Pontedera,2014-05-10,https://www.fidal.it/atleta/CROCETTI-Luca/faiRm5WkbWQ%3D,https://www.fidal.it/societa/ATLETICA-FIRENZE-MARATHON-S-S-/FI002
59.6,,59.60,0,COMINI Simone,1998,AM,ASA ASCOLI PICENO,1 su- 1,Fermo,2014-05-17,https://www.fidal.it/atleta/COMINI-Simone/e6qRkpOkaWs%3D,https://www.fidal.it/societa/ASA-ASCOLI-PICENO/AP005
59.55,,59.55,0,SCOZIA Luca,1991,SM,S.E.F. VIRTUS EMILSIDER BO,1 su- 1,Reggio Emilia,2014-09-07,https://www.fidal.it/atleta/SCOZIA-Luca/eqiRlpKoaWk%3D,https://www.fidal.it/societa/S-E-F--VIRTUS-EMILSIDER-BO/BO007
59.47,,59.47,0,BETTIN Juliano,1985,SM,ATLETICA BRUGNERA FRIULINTAGLI,2 se- 1,Conegliano,2014-03-09,https://www.fidal.it/atleta/BETTIN-Juliano/eKiRlJKlbmo%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
59.46,,59.46,0,CASARSA Paolo,1975,SM35,ATLETICA MALIGNANI LIBERTAS UD,1 su- 1,Gorizia,2014-06-28,https://www.fidal.it/atleta/CASARSA-Paolo/eaiRkpKmbmg%3D,https://www.fidal.it/societa/ATLETICA-MALIGNANI-LIBERTAS-UD/UD030
59.45,,59.45,0,PISONI Nicolo',1991,SM,U.S. QUERCIA TRENTINGRANA,2 se- 1,Landquart,2014-09-20,https://www.fidal.it/atleta/PISONI-Nicolo-/d6iRkpqhbGo%3D,https://www.fidal.it/societa/U-S--QUERCIA-TRENTINGRANA/TN109
59.38,,59.38,0,BOSANI Davide,1989,SM,PRO SESTO ATL.,4 su- 1,Nembro,2014-07-11,https://www.fidal.it/atleta/BOSANI-Davide/dq2RkpWlcGU%3D,https://www.fidal.it/societa/PRO-SESTO-ATL-/MI089
59.34,,59.34,0,PILATO Manuel,1992,PM,A.S. LA FRATELLANZA 1874,1 su- 1,Faenza,2014-02-09,https://www.fidal.it/atleta/PILATO-Manuel/eqiRlZelbmU%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
59.31,,59.31,0,PISONI Nicolo',1991,SM,U.S. QUERCIA TRENTINGRANA,1 su- 1,Cles,2014-05-28,https://www.fidal.it/atleta/PISONI-Nicolo-/d6iRkpqhbGo%3D,https://www.fidal.it/societa/U-S--QUERCIA-TRENTINGRANA/TN109
59.23,,59.23,0,RICCO Marco,1981,SM,ASD CSU IDEATLETICA AURORA F,1 fi- 1,Napoli,2014-05-13,https://www.fidal.it/atleta/RICCO-Marco/gKiRk5afaGs%3D,https://www.fidal.it/societa/ASD-CSU-IDEATLETICA-AURORA-F/SA257
59.23,,59.23,0,COPETTI Nicola,1992,PM,ASSINDUSTRIA SPORT PADOVA,3 su- 1,Torino,2014-06-08,https://www.fidal.it/atleta/COPETTI-Nicola/eayRk5Kfa2Q%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
59.2,,59.20,0,BETTINELLI Mauro,1993,PM,PRO SESTO ATL.,2 su- 1,Milano,2014-05-24,https://www.fidal.it/atleta/BETTINELLI-Mauro/dq2Rk5SiaWc%3D,https://www.fidal.it/societa/PRO-SESTO-ATL-/MI089
59.2,,59.20,0,CALVI Michele,1990,SM,C.S. ESERCITO,4 se- 2,Madeira,2014-07-06,https://www.fidal.it/atleta/CALVI-Michele/eqiRlZWkb2c%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
59.18,,59.18,0,SORDI Luca,1992,PM,ATLETICA MALIGNANI LIBERTAS UD,2 su- 1,Gorizia,2014-06-28,https://www.fidal.it/atleta/SORDI-Luca/eayRk5Khb2M%3D,https://www.fidal.it/societa/ATLETICA-MALIGNANI-LIBERTAS-UD/UD030
