prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
10.47,10.47,0.0,VENIER Stefano,1959,SM55,GA ARISTIDE COIN VENEZIA 1949,4 se- 2,Ancona,2016-03-30,https://www.fidal.it/atleta/VENIER-Stefano/eK2RkpKfa2Q%3D,https://www.fidal.it/societa/GA-ARISTIDE-COIN-VENEZIA-1949/VE474
10.49,10.49,0.0,DA PONTE Davide,1965,SM50,A.ATL.DOLOMITI BELLUNO,2 se- 1,Ancona,2016-03-30,https://www.fidal.it/atleta/DA-PONTE-Davide/eKmRlJKicWc%3D,https://www.fidal.it/societa/A-ATL-DOLOMITI-BELLUNO/BL010
10.62,10.62,0.0,FASCE Luciano,1960,SM55,A.S.D.  C.U.S. GENOVA,3 su- 1,Padova,2016-02-13,https://www.fidal.it/atleta/FASCE-Luciano/dayRkpKncGk%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
10.66,10.66,0.0,SILVELLO Franco,1966,SM50,ATLETICA GALLIERA VENETA,2 se- 6,Ancona,2016-02-26,https://www.fidal.it/atleta/SILVELLO-Franco/eKiRk5OiaGk%3D,https://www.fidal.it/societa/ATLETICA-GALLIERA-VENETA/PD161
10.78,10.78,0.0,FASCE Luciano,1960,SM55,A.S.D.  C.U.S. GENOVA,1 su- 1,Saronno,2016-03-06,https://www.fidal.it/atleta/FASCE-Luciano/dayRkpKncGk%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
10.84,10.84,0.0,FASCE Luciano,1960,SM55,A.S.D.  C.U.S. GENOVA,4 su- 1,Ancona,2016-02-27,https://www.fidal.it/atleta/FASCE-Luciano/dayRkpKncGk%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
10.85,10.85,0.0,MORI UBALDINI Stefano,1966,SM50,S G AMSICORA,3 se- 5,Ancona,2016-02-26,https://www.fidal.it/atleta/MORI-UBALDINI-Stefano/iKmRkpWhbmk%3D,https://www.fidal.it/societa/S-G-AMSICORA/CA002
10.86,10.86,0.0,SILVELLO Franco,1966,SM50,ATLETICA GALLIERA VENETA,4 su- 1,Padova,2016-02-13,https://www.fidal.it/atleta/SILVELLO-Franco/eKiRk5OiaGk%3D,https://www.fidal.it/societa/ATLETICA-GALLIERA-VENETA/PD161
10.96,10.96,0.0,VENIER Stefano,1959,SM55,GA ARISTIDE COIN VENEZIA 1949,4 se- 4,Ancona,2016-02-26,https://www.fidal.it/atleta/VENIER-Stefano/eK2RkpKfa2Q%3D,https://www.fidal.it/societa/GA-ARISTIDE-COIN-VENEZIA-1949/VE474
10.98,10.98,0.0,ALESI Cesare,1961,SM55,COLLECTION ATLETICA SAMBENEDET,4 se- 2,Ancona,2016-03-30,https://www.fidal.it/atleta/ALESI-Cesare/e6qRkpShaGU%3D,https://www.fidal.it/societa/COLLECTION-ATLETICA-SAMBENEDET/AP034
11.07,11.07,0.0,SEMPRINI CESARI Matteo,1965,SM50,ATL. RIMINI NORD SANTARCANGELO,3 se- 6,Ancona,2016-02-26,https://www.fidal.it/atleta/SEMPRINI-CESARI-Matteo/eqiRlZuia2c%3D,https://www.fidal.it/societa/ATL--RIMINI-NORD-SANTARCANGELO/RN273
11.1,11.10,0.0,DELLO STRITTO Roberto,1965,SM50,ATLETICA CANAVESANA,5 su- 1,Ancona,2016-02-27,https://www.fidal.it/atleta/DELLO-STRITTO-Roberto/dK6RlJqfamo%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
11.18,11.18,0.0,SCALABRIN Stefano,1963,SM50,ATL. RIMINI NORD SANTARCANGELO,4 se- 6,Ancona,2016-02-26,https://www.fidal.it/atleta/SCALABRIN-Stefano/erORkpOmbGM%3D,https://www.fidal.it/societa/ATL--RIMINI-NORD-SANTARCANGELO/RN273
11.2,11.20,0.0,SALVI Massimiliano,1957,SM55,ATL. RIMINI NORD SANTARCANGELO,5 se- 4,Ancona,2016-02-26,https://www.fidal.it/atleta/SALVI-Massimiliano/eqiRkpukcWw%3D,https://www.fidal.it/societa/ATL--RIMINI-NORD-SANTARCANGELO/RN273
11.52,11.52,0.0,BIESTA Fulvio stefano,1966,SM50,ATLETICA CANAVESANA,4 se- 5,Ancona,2016-02-26,https://www.fidal.it/atleta/BIESTA-Fulvio-stefano/dK6RlpembGo%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
11.53,11.53,0.0,DELLA MANO Athos,1964,SM50,G.P. VALCHIAVENNA,5 se- 5,Ancona,2016-02-26,https://www.fidal.it/atleta/DELLA-MANO-Athos/dqiSl5aobGQ%3D,https://www.fidal.it/societa/G-P--VALCHIAVENNA/SO219
11.59,11.59,0.0,STORTI Giorgio,1966,SM50,C.S.S. LEONARDO DA VINCI,5 su- 1,Padova,2016-02-13,https://www.fidal.it/atleta/STORTI-Giorgio/iaiRk5OmcGw%3D,https://www.fidal.it/societa/C-S-S--LEONARDO-DA-VINCI/BZ071
11.69,11.69,0.0,FERRIGNO Giovanni,1958,SM55,A.S.D.  ATL. VIS NOVA,6 se- 4,Ancona,2016-02-26,https://www.fidal.it/atleta/FERRIGNO-Giovanni/gKiRk5SibWo%3D,https://www.fidal.it/societa/A-S-D--ATL--VIS-NOVA/SA126
11.7,11.70,0.0,DELLA MANO Athos,1964,SM50,G.P. VALCHIAVENNA,5 se- 2,Ancona,2016-03-30,https://www.fidal.it/atleta/DELLA-MANO-Athos/dqiSl5aobGQ%3D,https://www.fidal.it/societa/G-P--VALCHIAVENNA/SO219
11.84,11.84,0.0,STORTI Giorgio,1966,SM50,C.S.S. LEONARDO DA VINCI,5 se- 6,Ancona,2016-02-26,https://www.fidal.it/atleta/STORTI-Giorgio/iaiRk5OmcGw%3D,https://www.fidal.it/societa/C-S-S--LEONARDO-DA-VINCI/BZ071
11.84,11.84,0.0,STORTI Giorgio,1966,SM50,C.S.S. LEONARDO DA VINCI,6 se- 3,Ancona,2016-03-30,https://www.fidal.it/atleta/STORTI-Giorgio/iaiRk5OmcGw%3D,https://www.fidal.it/societa/C-S-S--LEONARDO-DA-VINCI/BZ071
11.88,11.88,0.0,SARTORI Franco,1966,SM50,POD AMATORI OLBIA,1 su- 1,Iglesias,2016-02-14,https://www.fidal.it/atleta/SARTORI-Franco/iKiSmZamcGw%3D,https://www.fidal.it/societa/POD-AMATORI-OLBIA/SS093
