prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
29.81,VERNAZZA Giacomo,1993,AM,C.U.S. PARMA,6 su- 1,Casalmaggiore,2009-06-09,https://www.fidal.it/atleta/VERNAZZA-Giacomo/eqiRlpWgcGk%3D,https://www.fidal.it/societa/C-U-S--PARMA/PR068
29.8,RAJOLA Eduardo,1993,AM,POLI GOLFO,2 su- 1,Latina,2009-04-04,https://www.fidal.it/atleta/RAJOLA-Eduardo/f6iRmZSgaGQ%3D,https://www.fidal.it/societa/POLI-GOLFO/LT270
29.74,CESARANO Alessio,1992,AM,A.S.D. AGG. HINNA,3 fi- 1,Marano Di Napoli,2009-06-07,https://www.fidal.it/atleta/CESARANO-Alessio/gKiRlpOib2g%3D,https://www.fidal.it/societa/A-S-D--AGG--HINNA/NA014
29.65,BARBERA Massimiliano,1993,AM,A.S.D. POL.GIOVANNI FALCONE TP,1 su- 1,Marsala,2009-07-29,https://www.fidal.it/atleta/BARBERA-Massimiliano/h6iRlZmnaGk%3D,https://www.fidal.it/societa/A-S-D--POL-GIOVANNI-FALCONE-TP/TP174
29.62,CAMILLI Federico,1993,AM,A.S.D. FRANCESCO FRANCIA,6 su- 1,Modena,2009-02-22,https://www.fidal.it/atleta/CAMILLI-Federico/eqiRlZWncWw%3D,https://www.fidal.it/societa/A-S-D--FRANCESCO-FRANCIA/BO015
29.62,GRAZIANO Giacomo,1992,AM,S.S. VITTORIO ALFIERI ASTI,11 su- 1,Alessandria,2009-05-02,https://www.fidal.it/atleta/GRAZIANO-Giacomo/dKuRk5eiaWs%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
29.61,MOLTRER Michele,1992,AM,ATLETICA CLARINA TRENTINO,2 su- 1,Cles,2009-06-25,https://www.fidal.it/atleta/MOLTRER-Michele/d6iRk5Kla2c%3D,https://www.fidal.it/societa/ATLETICA-CLARINA-TRENTINO/TN103
29.57,SERAFINO Vito elia,1993,AM,POL. ROCCO SCOTELLARO MT,1 su- 1,Matera,2009-10-31,https://www.fidal.it/atleta/SERAFINO-Vito-elia/hamRkpKjbWk%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
29.55,MOLTRER Michele,1992,AM,ATLETICA CLARINA TRENTINO,4 su- 1,Pergine E Borgo Valsugana,2009-09-12,https://www.fidal.it/atleta/MOLTRER-Michele/d6iRk5Kla2c%3D,https://www.fidal.it/societa/ATLETICA-CLARINA-TRENTINO/TN103
29.52,BEDONI Sirio,1993,AM,FONDAZIONE M. BENTEGODI,13 su- 1,Rosa,2009-05-23,https://www.fidal.it/atleta/BEDONI-Sirio/eKAAARkpema2g%3D,https://www.fidal.it/societa/FONDAZIONE-M--BENTEGODI/VR784
29.51,CERIANI Sandro,1992,AM,O.S.A. SARONNO LIB.,19 su- 1,Chiari,2009-05-02,https://www.fidal.it/atleta/CERIANI-Sandro/drKRkpWlaWg%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
29.47,DESTEFANIS Luca,1993,AM,POLISPORT. NOVATLETICA CHIERI,11 su- 1,Biella,2009-05-23,https://www.fidal.it/atleta/DESTEFANIS-Luca/dK6RlZihbWc%3D,https://www.fidal.it/societa/POLISPORT--NOVATLETICA-CHIERI/TO076
