prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
4.20,AZZONI Francesco,1994,JM,ATL. PIACENZA,1 se- 1,Modena,2012-01-22,https://www.fidal.it/atleta/AZZONI-Francesco/eqiRlpeja2U%3D,https://www.fidal.it/societa/ATL--PIACENZA/PC084
4.20,DE MARCO Michele,1993,JM,CUS FOGGIA,8 su- 1,Ancona,2012-01-22,https://www.fidal.it/atleta/DE-MARCO-Michele/hKiSmpOmbWo%3D,https://www.fidal.it/societa/CUS-FOGGIA/FG271
4.20,MARSI Federico,1992,PM,ATLETICA LIVORNO,2 su- 1,Firenze,2012-01-28,https://www.fidal.it/atleta/MARSI-Federico/faiRm5ijbWg%3D,https://www.fidal.it/societa/ATLETICA-LIVORNO/LI036
4.20,DENTIS Emanuele,1989,SM,C.U.S. TORINO,2 su- 1,Aosta,2012-01-28,https://www.fidal.it/atleta/DENTIS-Emanuele/dK6RlZKkaWw%3D,https://www.fidal.it/societa/C-U-S--TORINO/TO001
4.20,AUGENTI Gianmarco,1990,PM,CUS FOGGIA,8 se- 1,Fermo,2012-01-28,https://www.fidal.it/atleta/AUGENTI-Gianmarco/hKiSmpKjbWk%3D,https://www.fidal.it/societa/CUS-FOGGIA/FG271
4.20,FLEMAC Matteo,1993,JM,ATLETICA GRAN SASSO SSD A R.L.,8 se- 1,Fermo,2012-01-28,https://www.fidal.it/atleta/FLEMAC-Matteo/gaiRk5iibmw%3D,https://www.fidal.it/societa/ATLETICA-GRAN-SASSO-SSD-A-R-L-/TE138
4.20,PROCOLI Marco,1996,AM,ATL. STUDENTESCA CA.RI.RI,8 se- 1,Fermo,2012-01-28,https://www.fidal.it/atleta/PROCOLI-Marco/f6iRmJajaGg%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
4.20,STRATTA Lorenzo,1994,JM,S.S. VITTORIO ALFIERI ASTI,1 se- 1,Ancona,2012-01-29,https://www.fidal.it/atleta/STRATTA-Lorenzo/dKuRk5efa2U%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
4.20,BATTISTI Tommaso,1992,PM,EDERA ATL. FORLI,4 se- 1,Ancona,2012-01-29,https://www.fidal.it/atleta/BATTISTI-Tommaso/eqiRlZSjcGQ%3D,https://www.fidal.it/societa/EDERA-ATL--FORLI/FC038
4.20,VECCHIERELLI Giorgio,1993,JM,ATL. BERGAMO 1959 CREBERG,3 su- 1,Saronno,2012-02-04,https://www.fidal.it/atleta/VECCHIERELLI-Giorgio/dqmRl5aicGY%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-CREBERG/BG003
4.20,GASPARIN Francesco,1993,JM,ATLETICA UDINESE MALIGNANI,1 su- 1,Udine,2012-02-05,https://www.fidal.it/atleta/GASPARIN-Francesco/eaqRkpmlcWs%3D,https://www.fidal.it/societa/ATLETICA-UDINESE-MALIGNANI/UD030
4.20,DENTIS Emanuele,1989,SM,C.U.S. TORINO,2 se- 2,Aosta,2012-02-05,https://www.fidal.it/atleta/DENTIS-Emanuele/dK6RlZKkaWw%3D,https://www.fidal.it/societa/C-U-S--TORINO/TO001
4.20,KHALIFI Elamjad,1991,PM,A.S. LA FRATELLANZA 1874,2 su- 1,Modena,2012-02-05,https://www.fidal.it/atleta/KHALIFI-Elamjad/eqiRlZelb2M%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
4.20,BIZZOTTO Andrea,1991,PM,ATL.BIOTEKNA MARCON,5 su- 1,Udine,2012-02-05,https://www.fidal.it/atleta/BIZZOTTO-Andrea/eK6RkpKib2o%3D,https://www.fidal.it/societa/ATL-BIOTEKNA-MARCON/VE471
4.20,SGARABOTTO Alberto,1982,SM,GS VALSUGANA TRENTINO,3 su- 1,Padova,2012-02-12,https://www.fidal.it/atleta/SGARABOTTO-Alberto/eKiRk5WhaGM%3D,https://www.fidal.it/societa/GS-VALSUGANA-TRENTINO/TN104
4.20,GASPARIN Francesco,1993,JM,ATLETICA UDINESE MALIGNANI,5 su- 1,Udine,2012-02-12,https://www.fidal.it/atleta/GASPARIN-Francesco/eaqRkpmlcWs%3D,https://www.fidal.it/societa/ATLETICA-UDINESE-MALIGNANI/UD030
4.20,CASAVECCHIA Luca,1995,AM,2S ATLETICA SPOLETO,2 su- 1,Ancona,2012-02-19,https://www.fidal.it/atleta/CASAVECCHIA-Luca/fqiRk5uga2Y%3D,https://www.fidal.it/societa/2S-ATLETICA-SPOLETO/PG034
